,text,label,tokens,stopWordsRemovedTokens,rawFeatures,features,prediction
296,100% can relate totally https://t.co/E3Kooe4l21,0,"['100%', 'can', 'relate', 'totally', 'https://t.co/e3kooe4l21']","['100%', 'relate', 'totally', 'https://t.co/e3kooe4l21']","(1048576,[53779,513815,876095,922059],[1.0,1.0,1.0,1.0])","(1048576,[53779,513815,876095,922059],[5.13873529672,5.13873529672,5.13873529672,4.73327018862])",4
297,At this rate I’m gonna dress like a baby at 30.,0,"['at', 'this', 'rate', 'i’m', 'gonna', 'dress', 'like', 'a', 'baby', 'at', '30.']","['rate', 'i’m', 'gonna', 'dress', 'like', 'baby', '30.']","(1048576,[176996,235606,330829,466007,470402,609636,729031],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[176996,235606,330829,466007,470402,609636,729031],[5.13873529672,3.19282514767,5.13873529672,5.13873529672,3.12383227618,5.13873529672,5.13873529672])",4
298,FINAL Class 4A Jeffco League girls soccer ?? standings ,0,"['final', 'class', '4a', 'jeffco', 'league', 'girls', 'soccer', '??', 'standings']","['final', 'class', '4a', 'jeffco', 'league', 'girls', 'soccer', '??', 'standings']","(1048576,[19862,78754,200807,342837,351644,469228,617350,676906,762755],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[19862,78754,200807,342837,351644,469228,617350,676906,762755],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.44558811616,5.13873529672,5.13873529672,5.13873529672])",4
299,Valor &amp; Standley Lake earn automatic playoff bids. ,0,"['valor', '&amp;', 'standley', 'lake', 'earn', 'automatic', 'playoff', 'bids.']","['valor', '&amp;', 'standley', 'lake', 'earn', 'automatic', 'playoff', 'bids.']","(1048576,[6632,436640,449862,536456,557450,613522,737310,798788],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[6632,436640,449862,536456,557450,613522,737310,798788],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,3.88597232823,5.13873529672])",4
300,Postsea… https://t.co/lQ2AaJjaVO,0,"['postsea…', 'https://t.co/lq2aajjavo']","['postsea…', 'https://t.co/lq2aajjavo']","(1048576,[119102,826602],[1.0,1.0])","(1048576,[119102,826602],[5.13873529672,5.13873529672])",4
301,"A tour of @TrueNorth Gallery then a hop, skip &amp; jump to @CreativWorks studio for fun, paint &amp; friends @hamiltonclub… https://t.co/2yogNfDZHC",0,"['a', 'tour', 'of', '@truenorth', 'gallery', 'then', 'a', 'hop,', 'skip', '&amp;', 'jump', 'to', '@creativworks', 'studio', 'for', 'fun,', 'paint', '&amp;', 'friends', '@hamiltonclub…', 'https://t.co/2yognfdzhc']","['tour', '@truenorth', 'gallery', 'hop,', 'skip', '&amp;', 'jump', '@creativworks', 'studio', 'fun,', 'paint', '&amp;', 'friends', '@hamiltonclub…', 'https://t.co/2yognfdzhc']","(1048576,[61740,197628,211695,222394,301571,393554,502858,517990,643838,737310,778438,799118,917216,1011079],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0])","(1048576,[61740,197628,211695,222394,301571,393554,502858,517990,643838,737310,778438,799118,917216,1011079],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,7.77194465646,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
302,@ElaineAtwell @aeressler So fortunate that I got to meet you both that weekend. So very bummed for the fact that it… https://t.co/TEj9FF7m6I,0,"['@elaineatwell', '@aeressler', 'so', 'fortunate', 'that', 'i', 'got', 'to', 'meet', 'you', 'both', 'that', 'weekend.', 'so', 'very', 'bummed', 'for', 'the', 'fact', 'that', 'it…', 'https://t.co/tej9ff7m6i']","['@elaineatwell', '@aeressler', 'fortunate', 'got', 'meet', 'weekend.', 'bummed', 'fact', 'it…', 'https://t.co/tej9ff7m6i']","(1048576,[167503,219368,293607,391646,415668,533169,742840,775388,827522,951829],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[167503,219368,293607,391646,415668,533169,742840,775388,827522,951829],[5.13873529672,5.13873529672,3.63465789995,4.73327018862,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
303,THANKS OMAR!!!!!??? https://t.co/XocgjbOoVT,0,"['thanks', 'omar!!!!!???', 'https://t.co/xocgjboovt']","['thanks', 'omar!!!!!???', 'https://t.co/xocgjboovt']","(1048576,[492868,635544,746078],[1.0,1.0,1.0])","(1048576,[492868,635544,746078],[5.13873529672,5.13873529672,4.22244456485])",4
304,Moving https://t.co/brDmP3YwQD,0,"['moving', 'https://t.co/brdmp3ywqd']","['moving', 'https://t.co/brdmp3ywqd']","(1048576,[729527,993617],[1.0,1.0])","(1048576,[729527,993617],[5.13873529672,5.13873529672])",4
305,Don’t disturb me in the morning?,0,"['don’t', 'disturb', 'me', 'in', 'the', 'morning?']","['don’t', 'disturb', 'morning?']","(1048576,[154378,712474,1041245],[1.0,1.0,1.0])","(1048576,[154378,712474,1041245],[3.7524409356,5.13873529672,5.13873529672])",4
306,Apparently there is a time frame that you can be out of your dogs sight before he comes looking for you.... Spoiler… https://t.co/dVeqUhGKtK,0,"['apparently', 'there', 'is', 'a', 'time', 'frame', 'that', 'you', 'can', 'be', 'out', 'of', 'your', 'dogs', 'sight', 'before', 'he', 'comes', 'looking', 'for', 'you....', 'spoiler…', 'https://t.co/dvequhgktk']","['apparently', 'time', 'frame', 'dogs', 'sight', 'comes', 'looking', 'you....', 'spoiler…', 'https://t.co/dvequhgktk']","(1048576,[383661,499388,581003,618212,628459,755978,886833,927444,991355,1003966],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[383661,499388,581003,618212,628459,755978,886833,927444,991355,1003966],[4.04012300806,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,3.12383227618,5.13873529672])",4
307,"I get it, self love and all, but what if I’m tryna give some of this love to someone else.",0,"['i', 'get', 'it,', 'self', 'love', 'and', 'all,', 'but', 'what', 'if', 'i’m', 'tryna', 'give', 'some', 'of', 'this', 'love', 'to', 'someone', 'else.']","['get', 'it,', 'self', 'love', 'all,', 'i’m', 'tryna', 'give', 'love', 'someone', 'else.']","(1048576,[167471,235606,330649,362039,369511,572936,728914,972912,981564,1039966],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0])","(1048576,[167471,235606,330649,362039,369511,572936,728914,972912,981564,1039966],[4.73327018862,3.19282514767,5.13873529672,3.7524409356,4.73327018862,4.73327018862,5.13873529672,7.26931579989,4.73327018862,4.73327018862])",4
308,A rainy day plus a co-workers country music..?,0,"['a', 'rainy', 'day', 'plus', 'a', 'co-workers', 'country', 'music..?']","['rainy', 'day', 'plus', 'co-workers', 'country', 'music..?']","(1048576,[16059,17604,203576,362060,414577,800389],[1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[16059,17604,203576,362060,414577,800389],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,3.52929738429])",4
309,"Did you know ‘mano e mano’ means ‘hand to hand’, not ‘man to man’? So you can fight mano-e-mano, but you can’t talk mano-e-mano.",1,"['did', 'you', 'know', '‘mano', 'e', 'mano’', 'means', '‘hand', 'to', 'hand’,', 'not', '‘man', 'to', 'man’?', 'so', 'you', 'can', 'fight', 'mano-e-mano,', 'but', 'you', 'can’t', 'talk', 'mano-e-mano.']","['know', '‘mano', 'e', 'mano’', 'means', '‘hand', 'hand’,', '‘man', 'man’?', 'fight', 'mano-e-mano,', 'can’t', 'talk', 'mano-e-mano.']","(1048576,[17222,25124,40384,105323,171724,215916,302386,322412,459030,780773,858557,920330,927363,937578],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[17222,25124,40384,105323,171724,215916,302386,322412,459030,780773,858557,920330,927363,937578],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.73327018862,5.13873529672,5.13873529672,5.13873529672,4.44558811616,5.13873529672,3.7524409356,4.73327018862])",3
310,#google@8am,0,['#google@8am'],['#google@8am'],"(1048576,[683567],[1.0])","(1048576,[683567],[5.13873529672])",4
311,I’m back to my bad ass self again,0,"['i’m', 'back', 'to', 'my', 'bad', 'ass', 'self', 'again']","['i’m', 'back', 'bad', 'ass', 'self']","(1048576,[235606,254786,572936,620926,918702],[1.0,1.0,1.0,1.0,1.0])","(1048576,[235606,254786,572936,620926,918702],[3.19282514767,4.73327018862,4.73327018862,4.73327018862,4.22244456485])",4
312,@DenellDotson I'll go out shooting for my bruv. ???,0,"['@denelldotson', ""i'll"", 'go', 'out', 'shooting', 'for', 'my', 'bruv.', '???']","['@denelldotson', 'go', 'shooting', 'bruv.', '???']","(1048576,[87146,408126,609912,696765,939198],[1.0,1.0,1.0,1.0,1.0])","(1048576,[87146,408126,609912,696765,939198],[5.13873529672,5.13873529672,5.13873529672,4.04012300806,5.13873529672])",4
313,@timthetatman is live to take my mind away from these heckin tornados mannn.,1,"['@timthetatman', 'is', 'live', 'to', 'take', 'my', 'mind', 'away', 'from', 'these', 'heckin', 'tornados', 'mannn.']","['@timthetatman', 'live', 'take', 'mind', 'away', 'heckin', 'tornados', 'mannn.']","(1048576,[191452,230827,450195,533417,557341,694976,842071,964507],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[191452,230827,450195,533417,557341,694976,842071,964507],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
314,thank you ash !!!! ? https://t.co/Hw7VdD3Cao,0,"['thank', 'you', 'ash', '!!!!', '?', 'https://t.co/hw7vdd3cao']","['thank', 'ash', '!!!!', '?', 'https://t.co/hw7vdd3cao']","(1048576,[132458,232989,473899,475414,871380],[1.0,1.0,1.0,1.0,1.0])","(1048576,[132458,232989,473899,475414,871380],[4.22244456485,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
315,Opening night is today. So excited to be performing. Come support. #CalStateLA #Dance https://t.co/3Pj0nHEJxW,0,"['opening', 'night', 'is', 'today.', 'so', 'excited', 'to', 'be', 'performing.', 'come', 'support.', '#calstatela', '#dance', 'https://t.co/3pj0nhejxw']","['opening', 'night', 'today.', 'excited', 'performing.', 'come', 'support.', '#calstatela', '#dance', 'https://t.co/3pj0nhejxw']","(1048576,[66092,73140,78474,229286,340847,361835,466524,504435,585584,864147],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[66092,73140,78474,229286,340847,361835,466524,504435,585584,864147],[4.73327018862,4.73327018862,3.19282514767,5.13873529672,5.13873529672,5.13873529672,4.04012300806,5.13873529672,4.73327018862,5.13873529672])",4
316,@davidfaber @carlquintanilla Carl &amp; David Do you see 400K orders to fill on any of the $TSLA competitiors right now. :),0,"['@davidfaber', '@carlquintanilla', 'carl', '&amp;', 'david', 'do', 'you', 'see', '400k', 'orders', 'to', 'fill', 'on', 'any', 'of', 'the', '$tsla', 'competitiors', 'right', 'now.', ':)']","['@davidfaber', '@carlquintanilla', 'carl', '&amp;', 'david', 'see', '400k', 'orders', 'fill', '$tsla', 'competitiors', 'right', 'now.', ':)']","(1048576,[118590,215995,473468,513949,597487,667504,687742,714045,737310,798752,831965,884925,976698,1009424],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[118590,215995,473468,513949,597487,667504,687742,714045,737310,798752,831965,884925,976698,1009424],[4.44558811616,2.83615020373,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,3.88597232823,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
317,Life's road may lead you to foreign lands or to a new view. Whatever the… https://t.co/QFHAq1LyIi,0,"[""life's"", 'road', 'may', 'lead', 'you', 'to', 'foreign', 'lands', 'or', 'to', 'a', 'new', 'view.', 'whatever', 'the…', 'https://t.co/qfhaq1lyii']","[""life's"", 'road', 'may', 'lead', 'foreign', 'lands', 'new', 'view.', 'whatever', 'the…', 'https://t.co/qfhaq1lyii']","(1048576,[29945,115526,127593,140586,202478,234123,276208,628109,969807,971660,1015438],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[29945,115526,127593,140586,202478,234123,276208,628109,969807,971660,1015438],[3.7524409356,5.13873529672,5.13873529672,4.44558811616,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
318,bit the hairstyle is so cuteeeeeee https://t.co/yIRtJwy9NW,0,"['bit', 'the', 'hairstyle', 'is', 'so', 'cuteeeeeee', 'https://t.co/yirtjwy9nw']","['bit', 'hairstyle', 'cuteeeeeee', 'https://t.co/yirtjwy9nw']","(1048576,[98017,141854,622007,669430],[1.0,1.0,1.0,1.0])","(1048576,[98017,141854,622007,669430],[5.13873529672,4.73327018862,5.13873529672,5.13873529672])",4
319,@SoulSistaNokc Return the ACH!,0,"['@soulsistanokc', 'return', 'the', 'ach!']","['@soulsistanokc', 'return', 'ach!']","(1048576,[309552,358966,919518],[1.0,1.0,1.0])","(1048576,[309552,358966,919518],[5.13873529672,5.13873529672,5.13873529672])",4
320,Y’all copping the new Adidas X Yeezy: Slave Choice 11s? https://t.co/OYeWPTmdJk,1,"['y’all', 'copping', 'the', 'new', 'adidas', 'x', 'yeezy:', 'slave', 'choice', '11s?', 'https://t.co/oyewptmdjk']","['y’all', 'copping', 'new', 'adidas', 'x', 'yeezy:', 'slave', 'choice', '11s?', 'https://t.co/oyewptmdjk']","(1048576,[29945,76823,179175,261502,316894,400162,448087,632617,715674,834686],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[29945,76823,179175,261502,316894,400162,448087,632617,715674,834686],[3.7524409356,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.73327018862,4.73327018862,5.13873529672,5.13873529672])",4
321,"It doesnt matter how big you suceed in life, its how humble you are in person that matters. @lynieg88 @jophie30… https://t.co/T8n6OGYI7w",1,"['it', 'doesnt', 'matter', 'how', 'big', 'you', 'suceed', 'in', 'life,', 'its', 'how', 'humble', 'you', 'are', 'in', 'person', 'that', 'matters.', '@lynieg88', '@jophie30…', 'https://t.co/t8n6ogyi7w']","['doesnt', 'matter', 'big', 'suceed', 'life,', 'humble', 'person', 'matters.', '@lynieg88', '@jophie30…', 'https://t.co/t8n6ogyi7w']","(1048576,[146794,190471,219993,279684,292150,483650,659788,728025,813996,991737,1043248],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[146794,190471,219993,279684,292150,483650,659788,728025,813996,991737,1043248],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.73327018862,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.73327018862,5.13873529672])",4
322,Omg y’all too much https://t.co/eYjOwbxOsH,0,"['omg', 'y’all', 'too', 'much', 'https://t.co/eyjowbxosh']","['omg', 'y’all', 'much', 'https://t.co/eyjowbxosh']","(1048576,[70376,76764,632617,736317],[1.0,1.0,1.0,1.0])","(1048576,[70376,76764,632617,736317],[5.13873529672,4.22244456485,4.73327018862,5.13873529672])",4
323,this elbow tatt is what’s gone do it ?,0,"['this', 'elbow', 'tatt', 'is', 'what’s', 'gone', 'do', 'it', '?']","['elbow', 'tatt', 'what’s', 'gone', '?']","(1048576,[465645,602979,635434,706784,968438],[1.0,1.0,1.0,1.0,1.0])","(1048576,[465645,602979,635434,706784,968438],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
324,"@DaniNierenberg of @foodtank speaking on panel at @animalag Summit, “Postmodern Animal Ag Begins Now” also… https://t.co/zMIaI7a1A2",0,"['@daninierenberg', 'of', '@foodtank', 'speaking', 'on', 'panel', 'at', '@animalag', 'summit,', '“postmodern', 'animal', 'ag', 'begins', 'now”', 'also…', 'https://t.co/zmiai7a1a2']","['@daninierenberg', '@foodtank', 'speaking', 'panel', '@animalag', 'summit,', '“postmodern', 'animal', 'ag', 'begins', 'now”', 'also…', 'https://t.co/zmiai7a1a2']","(1048576,[53230,91809,135483,145475,161138,271870,331906,813988,838701,999543,1010910,1017117,1032628],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[53230,91809,135483,145475,161138,271870,331906,813988,838701,999543,1010910,1017117,1032628],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
325,@SCsamoan @Get_Up @MichelleDBeadle @NFL @Redskins relax all teams should not get in trouble for the redskins behavior.,0,"['@scsamoan', '@get_up', '@michelledbeadle', '@nfl', '@redskins', 'relax', 'all', 'teams', 'should', 'not', 'get', 'in', 'trouble', 'for', 'the', 'redskins', 'behavior.']","['@scsamoan', '@get_up', '@michelledbeadle', '@nfl', '@redskins', 'relax', 'teams', 'get', 'trouble', 'redskins', 'behavior.']","(1048576,[9832,18569,291029,362039,378116,391218,396322,491384,536708,620263,860103],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[9832,18569,291029,362039,378116,391218,396322,491384,536708,620263,860103],[5.13873529672,5.13873529672,5.13873529672,3.7524409356,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
326,@Education4Libs 1 If you open a door for them 2 ask them out on a date teach your men to be masculine 3 growing up… https://t.co/ZQohj25zg2,0,"['@education4libs', '1', 'if', 'you', 'open', 'a', 'door', 'for', 'them', '2', 'ask', 'them', 'out', 'on', 'a', 'date', 'teach', 'your', 'men', 'to', 'be', 'masculine', '3', 'growing', 'up…', 'https://t.co/zqohj25zg2']","['@education4libs', '1', 'open', 'door', '2', 'ask', 'date', 'teach', 'men', 'masculine', '3', 'growing', 'up…', 'https://t.co/zqohj25zg2']","(1048576,[93206,96717,133480,233903,343573,351218,634086,634098,693815,760520,780923,859099,933148,998485],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[93206,96717,133480,233903,343573,351218,634086,634098,693815,760520,780923,859099,933148,998485],[5.13873529672,4.44558811616,4.73327018862,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,4.73327018862])",4
327,@learnwithlawley Never keep looking up,0,"['@learnwithlawley', 'never', 'keep', 'looking', 'up']","['@learnwithlawley', 'never', 'keep', 'looking']","(1048576,[557178,752813,770094,991355],[1.0,1.0,1.0,1.0])","(1048576,[557178,752813,770094,991355],[4.73327018862,5.13873529672,3.7524409356,3.12383227618])",4
328,@educationweek No more important job- meanwhile he supports their garbage pay,0,"['@educationweek', 'no', 'more', 'important', 'job-', 'meanwhile', 'he', 'supports', 'their', 'garbage', 'pay']","['@educationweek', 'important', 'job-', 'meanwhile', 'supports', 'garbage', 'pay']","(1048576,[193401,612187,717729,837250,873777,879650,881979],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[193401,612187,717729,837250,873777,879650,881979],[5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672,5.13873529672])",4
329,I am so tired,0,"['i', 'am', 'so', 'tired']",['tired'],"(1048576,[661182],[1.0])","(1048576,[661182],[4.73327018862])",4
330,The full article was A+! Defintely a must. https://t.co/oNFXERMzNc,0,"['the', 'full', 'article', 'was', 'a+!', 'defintely', 'a', 'must.', 'https://t.co/onfxermznc']","['full', 'article', 'a+!', 'defintely', 'must.', 'https://t.co/onfxermznc']","(1048576,[23720,61654,151393,167222,510742,742175],[1.0,1.0,1.0,1.0,1.0,1.0])","(1048576,[23720,61654,151393,167222,510742,742175],[5.13873529672,5.13873529672,4.44558811616,5.13873529672,5.13873529672,5.13873529672])",4
