,_1,_2,_3,_4
3001,This looks fun. Party Like It's 1986 hosted by Google and the ACLUs of N California and Texas #SXSW,"(262144,[17205,33524,47632,58890,100743,110693,114806,148807,157116,208258,241100,253524],[6.1830236095,3.85353106358,0.0,0.0,5.6905471244,4.86734681559,6.1830236095,6.1830236095,6.63500873324,3.49332254706,0.615026147212,2.0086363396])","[0.106773680933,0.0775487945857,0.0762530067826,0.0778003606877,0.137804509903,0.0726450402908,0.379170848661,0.0720037581559]",6
3007,Many folks have asked about my iPhone battery case. Here's the link {link} #sxsw #fb #Li,"(262144,[12247,37382,56559,68106,93604,150537,175179,206116,235521,241100,245044],[5.6905471244,5.74770553824,2.75491877492,6.2783337893,5.08441132083,1.30643932352,6.63500873324,6.63500873324,0.0,0.615026147212,4.8197187666])","[0.0734304475072,0.0841416256479,0.0770700468926,0.0818560198041,0.0805032578708,0.0841263728245,0.446742507491,0.0721297219614]",6
3012,My friends iphone changed BACK an hour instead of forward. Its AT&amp;T. Any hints on how to fix it?! #SXSW #iphone #help,"(262144,[4400,41704,56559,58267,74079,87568,91862,98431,132270,142832,187621,222394,241100,242590],[0.0,0.0,2.75491877492,0.0,5.40286505195,3.8187449475,6.09601223251,5.36204305743,5.21362305231,0.0,5.40286505195,5.48987642894,0.615026147212,0.0])","[0.162424802713,0.0825346812172,0.13147811492,0.0790154656156,0.167472747753,0.103114694329,0.196144549989,0.0778149434624]",6
3027,This makes missing #SXSW hurt more. ???@mention Apple Blog: Apple Opening Temporary iPad 2 Store to Handle SXSW Demand {link},"(262144,[7367,9529,30331,38870,78474,90437,121981,150537,152165,200223,209637,212053,212800,227983,241100,250475,259464],[2.53354670325,3.8187449475,4.23711346044,0.0,4.68909858419,5.80833016006,0.0,1.30643932352,5.44542466637,4.49527850831,6.1830236095,2.8125978865,6.78915941307,2.1085725878,0.615026147212,5.28508201629,6.1830236095])","[0.072770466123,0.0817954758597,0.0629956785445,0.0667906461869,0.0650824399861,0.102150288788,0.470488924698,0.0779260798134]",6
3046,"#Apple has set up a temporary Apple Store in #Austin, TX for #SXSW {link} #applestore #applestore","(262144,[7367,30331,61441,114171,135533,150537,198440,200223,241100,253368],[2.53354670325,4.23711346044,3.87138868098,13.2700174665,4.64909324957,1.30643932352,6.63500873324,2.24763925416,0.615026147212,0.0])","[0.0891125931927,0.078383383785,0.087369350261,0.0786577890553,0.0782273254333,0.123712167175,0.326308898516,0.138228492582]",6
3047,Wish I was still there. SXSW: Featured Artists - {link} #iTunes #sxsw #free,"(262144,[9094,20719,36200,45531,66630,118308,150537,153007,176988,241100,249200],[5.63647990313,5.08441132083,4.45378449725,2.64338267721,5.53639644457,5.94186155268,1.30643932352,5.87286868119,5.74770553824,0.615026147212,6.38369430496])","[0.0722644355381,0.127024242297,0.0946746234399,0.0718195850755,0.073593538959,0.0940704865688,0.3898550337,0.0766980544221]",6
3056,At an 80's theem Google party and Spazmatic is kill'n the stage!! HOOOOOOOoOoOOOo!!!! #SXSW,"(262144,[5223,26588,33524,143505,156179,235936,237206,241100,253524],[0.0,0.0,3.85353106358,6.63500873324,0.0,0.0,0.0,0.615026147212,2.0086363396])","[0.156117651146,0.104408748634,0.105632165882,0.111539293623,0.105451941017,0.105898691808,0.206047122449,0.104904385441]",6
3068,Two thumbs up for #Popplet. Nice mind mapping app for the ipad and great for taking notes at #sxsw.,"(262144,[15664,22346,77329,87329,129622,133516,138356,148345,170688,172428,227983,233132],[5.05455835768,5.48987642894,4.94333272257,0.0,3.21028085417,0.0,4.01657069083,3.40476914972,6.78915941307,6.38369430496,2.1085725878,0.0])","[0.117175566845,0.112526604778,0.105310127373,0.174672819111,0.112392782139,0.113610466492,0.178369659309,0.0859419739544]",6
3076,Don't miss your chance to win RT @mention Going to #SXSW? Come by the #EMC Consulting booth for your chance to win an iPad 2! @mention,"(262144,[1594,74290,78379,95659,128272,188612,197304,204380,227983,228780,232685,232735,248305],[4.3468123777,13.2700174665,6.01596952484,0.0,2.76248107321,0.0,5.02557082081,4.64909324957,2.1085725878,8.60850552656,4.17419963503,6.2783337893,2.7003858959])","[0.0726440760087,0.0641146496379,0.145419982543,0.10372844017,0.0658237388911,0.102287358894,0.25113397243,0.194847781425]",6
3086,Here it is! Join actsofsharing.com and starting tonight the person with the most friends in their city by end of #SXSW wins an iPad 2!!!,"(262144,[14072,65281,93917,99026,117624,205305,222394,227983,229543,235240,241100,245267,255356],[5.6905471244,6.38369430496,5.28508201629,0.0,0.0,5.80833016006,5.48987642894,2.1085725878,6.09601223251,6.1830236095,0.615026147212,5.6905471244,6.38369430496])","[0.0941444364316,0.0667251384415,0.0695976029788,0.0907658933499,0.144915242874,0.0795608403845,0.389640039517,0.0646508060226]",6
3087,Here it is! My #sxsw itinerary. All of these events are free and don't require band/badge. {link} Enjoy the fest :),"(262144,[4634,65281,96454,109840,135962,150537,205340,222992,227775,237761,241100],[0.0,6.38369430496,0.0,5.87286868119,0.0,1.30643932352,6.1830236095,4.43778415591,0.0,3.63927645969,0.615026147212])","[0.0883348668099,0.0939562375662,0.154276461614,0.0877358403404,0.174798473874,0.086623634083,0.182231017952,0.132043467761]",6
3099,"@mention san, listen in to what others are saying as it happens with #iHearNetwork for Android at #sxsw. yoroshiku onegai itashimasu!","(262144,[8824,25147,35383,49990,86440,128272,130631,133039,148345,164390,215263,251794],[0.0,3.8447204339,6.01596952484,0.0,0.0,1.38124053661,0.0,0.0,3.40476914972,6.01596952484,0.0,0.0])","[0.124735103131,0.147263997612,0.100580771096,0.13267628407,0.0962909991245,0.104479070456,0.190760888099,0.103212886411]",6
3101,"@mention saw a dude taking pictures with an iPad 2. Not gonna lie, it was seta amazing to see a &quot;camera&quot; w/ a screen that size. #sxsw","(262144,[6981,16426,35044,64465,77329,91735,94487,128272,175799,204743,215995,223829,227983,231140,241100,242414,245334],[4.8197187666,5.74770553824,6.01596952484,0.0,4.94333272257,0.0,0.0,1.38124053661,4.30425276328,5.28508201629,3.77689783756,6.01596952484,2.1085725878,4.99739994384,0.615026147212,0.0,0.0])","[0.0863219713854,0.146142122662,0.145313543839,0.087930892937,0.0866576560473,0.146075581025,0.164864116209,0.136694115896]",6
3115,Anyone else having issues with gmail and using google services? #SXSW.,"(262144,[4679,57400,67562,68707,129870,138193,148345,253524],[0.0,5.08441132083,5.80833016006,6.78915941307,0.0,4.94333272257,3.40476914972,2.0086363396])","[0.109009240211,0.0869891289126,0.102452236352,0.0994628058167,0.0927470569728,0.0936980804207,0.268198508541,0.147442942773]",6
3117,Anyone else headed to Austin for #SXSW for the popup-store launch by Apple of the #iPad2 THIS Friday? Gonna miss @mention this year.,"(262144,[3578,27041,67562,74447,76460,102257,109921,128272,138193,200223,204743,232735,241100,252859],[6.63500873324,0.0,5.80833016006,6.1830236095,0.0,3.46292506988,3.96579836546,1.38124053661,4.94333272257,2.24763925416,5.28508201629,6.2783337893,0.615026147212,3.04752939357])","[0.113949796815,0.0921521288729,0.163687488725,0.0788625927693,0.0848158118757,0.104434270531,0.279382980248,0.0827149301628]",6
3124,"No surprise, the line for the Google &amp; Bing Q&amp;A is wrapped through the Austin Hilton. What would you ask, @mention #SXSW","(262144,[939,20984,31548,46582,110078,113392,128272,206486,213022,241100,252859,253524],[0.0,0.0,0.0,5.87286868119,3.45102016737,5.28508201629,1.38124053661,0.0,3.0240908206,0.615026147212,3.04752939357,2.0086363396])","[0.144301131391,0.102703214898,0.0928902118188,0.103286711761,0.0965199476565,0.105687290364,0.235236831129,0.119374660982]",6
3126,Even the security guard at the popup apple store in Austin loves the new iPad #sxsw  {link},"(262144,[7367,29945,135026,150537,174966,178286,194186,200223,203466,227983,241100,249180,252859],[2.53354670325,2.66471681969,4.23711346044,1.30643932352,4.77425639253,6.38369430496,5.80833016006,2.24763925416,0.0,2.1085725878,0.615026147212,2.33481211682,3.04752939357])","[0.1151598142,0.0888031976065,0.0848091186692,0.0893444522624,0.0874118152274,0.11255125527,0.286599836768,0.135320509997]",6
3131,About to see how indie game development for the iPhone is going /cc @mention #sxsw,"(262144,[56559,127948,128272,138895,195619,215995,232685,241100,249786],[2.75491877492,6.38369430496,1.38124053661,4.8197187666,6.63500873324,3.77689783756,4.17419963503,0.615026147212,0.0])","[0.0874839425572,0.0973468343845,0.0849762551566,0.0948435221625,0.100922527793,0.0914289675588,0.295175065496,0.147822884891]",6
3147,@mention several people/events/sessions on iPhone Apps #SXSW?,"(262144,[1594,7062,56559,128272,134867,139223],[4.3468123777,4.64909324957,2.75491877492,1.38124053661,6.78915941307,0.0])","[0.129720745774,0.106873689692,0.1052687672,0.11364462757,0.101845189145,0.100227210835,0.2402332663,0.102186503484]",6
3151,#SXSW 41 shades of blue test @mention  {link},"(262144,[26512,103048,127663,128272,150537,188762,241100,249180],[6.63500873324,6.38369430496,6.63500873324,1.38124053661,1.30643932352,6.01596952484,0.615026147212,2.33481211682])","[0.0901986886954,0.0839765795381,0.0833312329436,0.0865536066006,0.0857895254777,0.0855991751501,0.398737805778,0.0858133858162]",6
3152,Pic - 41 shades of blue google test #sxsw #metricsdrivendesign {link},"(262144,[11414,26512,45531,103048,127042,127663,150537,188762,241100,253524],[0.0,6.63500873324,2.64338267721,6.38369430496,0.0,6.63500873324,1.30643932352,6.01596952484,0.615026147212,2.0086363396])","[0.0883015883436,0.0834303349531,0.0834442131283,0.0877707579878,0.0841864042116,0.0890908779718,0.397175263341,0.0866005600622]",6
3159,iTunes Music Store has a free SXSW music sampler - SXSW: Featured Artists - {link} #iTunes #sxsw,"(262144,[2943,7367,9094,9529,45531,63443,66630,97894,150537,176988,237761,241100,249200],[5.44542466637,2.53354670325,5.63647990313,3.8187449475,5.28676535443,9.59345849676,5.53639644457,5.63647990313,1.30643932352,5.74770553824,3.63927645969,0.615026147212,6.38369430496])","[0.0696351673876,0.135219083829,0.064276430168,0.065447034161,0.120190850853,0.0828573598351,0.389091259572,0.0732828141949]",6
3171,"#SXSW #BetterSearch""","(262144,[163555,241100],[0.0,0.615026147212])","[0.125334641303,0.124546096608,0.124450132511,0.125442050136,0.124769481523,0.124999329214,0.125549257165,0.124909011538]",6
3177,"Yeah I wasn't doing it, but I got couldn't resist. I am wearing blue jeans, black shirt, and sneakers standing in line for my new iPad #SXSW","(262144,[17518,29945,31463,82065,84798,90757,102041,103048,110078,157371,188514,195132,227983,241100,257294],[0.0,2.66471681969,3.92695853214,6.1830236095,6.09601223251,6.01596952484,0.0,6.38369430496,3.45102016737,0.0,6.2783337893,6.1830236095,2.1085725878,0.615026147212,0.0])","[0.0840694748746,0.070525793037,0.0719629647619,0.0919015438576,0.0834034780986,0.179501077982,0.273560687199,0.145074980189]",6
3179,"Today is so big, me and my stomach flu can hardly handle it. @mention (live) {link} #SXSW {link}","(262144,[12011,55380,102825,128272,143894,150537,159484,188822,241100,259464,259602],[0.0,0.0,0.0,1.38124053661,3.40476914972,2.61287864705,0.0,4.84324926401,0.615026147212,6.1830236095,0.0])","[0.107016725831,0.109595656853,0.145848825832,0.104150087614,0.125609395599,0.0987725127562,0.200977778736,0.108029016778]",6
3182,@mention So excited for the Flipboard #sxsw swag. Can you also rig the iPad giveaway at work?,"(262144,[52919,55216,61296,128272,147136,191255,200879,225401,227983,241100],[6.63500873324,0.0,5.6905471244,1.38124053661,5.28508201629,0.0,5.53639644457,0.0,2.1085725878,0.615026147212])","[0.176144504154,0.0870290157816,0.0987536172804,0.0921888820481,0.0993491052575,0.171001590878,0.186988438313,0.0885448462878]",6
3200,What are some good #SXSW iPhone apps that people recommend?,"(262144,[7062,56559,113432,114686,120988,241100],[4.64909324957,2.75491877492,4.13826762581,4.45378449725,0.0,0.615026147212])","[0.106486222895,0.1123201483,0.121504368418,0.107896426689,0.110760408928,0.112562374855,0.16600607345,0.162463976466]",6
3201,Spending some time this morning resetting my android phone.  First day of #sxsw was too much for it.,"(262144,[11951,13957,25147,27545,52907,76764,82111,101540,121517,188822,241100,249180],[5.53639644457,4.31823900526,3.8447204339,0.0,6.2783337893,4.79672924838,4.59193483573,0.0,3.93652798316,4.84324926401,0.615026147212,2.33481211682])","[0.087734179493,0.0872661991055,0.166431942791,0.125595198037,0.0856954821252,0.149920211738,0.198404171908,0.0989526148016]",6
3205,"Every person I see with a ipad looks crazy ,looks like they have a 80's cell phone in their hand  #sxsw","(262144,[75356,110693,126208,143505,176390,186712,205305,208258,215995,227983,232367,237834,241100,249180],[0.0,4.86734681559,5.36204305743,6.63500873324,5.74770553824,5.44542466637,5.80833016006,3.49332254706,3.77689783756,2.1085725878,6.63500873324,0.0,0.615026147212,2.33481211682])","[0.0716503351666,0.08750698118,0.0694316723947,0.106789293672,0.069460628091,0.116230298745,0.401273354611,0.0776574361396]",6
3206,First person to stop by our booth at SXSW &amp; show me their iPad 2 running one if our apps wins a free SnakeHeead Tee Shirt #SXSW,"(262144,[7062,9529,82111,86643,115187,125372,174596,192009,197304,202268,205305,212053,213022,227983,237761,241100,245267,245731],[4.64909324957,3.8187449475,4.59193483573,6.1830236095,0.0,3.85353106358,0.0,0.0,5.02557082081,5.28508201629,5.80833016006,2.8125978865,3.0240908206,2.1085725878,3.63927645969,0.615026147212,5.6905471244,4.86734681559])","[0.101149305228,0.0838907865416,0.105538483395,0.0974042003613,0.0938342321222,0.119321839249,0.248048959678,0.150812193425]",6
3207,Get a Personalized SXSW Show Schedule via App From... {link} #Mobile_Apps #Music #Echo_Nest #rhapsody #sxsw #Cyber #iPhone,"(262144,[9529,87568,99895,112359,122979,129622,150537,162908,170264,202246,214373,216086,222375,241100,245731,255975],[3.8187449475,3.8187449475,3.36598312469,0.0,3.69056975408,3.21028085417,1.30643932352,0.0,0.0,6.01596952484,0.0,5.87286868119,6.63500873324,0.615026147212,4.86734681559,0.0])","[0.15189200353,0.131626513849,0.102460939269,0.0983624589865,0.0783809577226,0.111575288681,0.180251201303,0.145450636659]",6
3208,25 indie songs that rock: Various Artists #SXSW: Featured Artists - {link} #iTunes,"(262144,[9094,12442,45531,48935,62807,66630,150537,163534,177493,195619,249200],[11.2729598063,4.57358569706,2.64338267721,0.0,6.01596952484,5.53639644457,1.30643932352,0.0,6.63500873324,6.63500873324,6.38369430496])","[0.0693412941188,0.101702508012,0.06809547601,0.0710009641884,0.0798858994377,0.0730816546662,0.466139533063,0.070752670504]",6
3214,NERDS!!! Spazzmatics at the &quot;Party Like It's 1986&quot; party hosted by Google. {link} #sxsw,"(262144,[17205,33524,39307,46694,67279,123727,150537,196700,208258,241100],[6.1830236095,3.85353106358,0.0,0.0,0.0,5.44542466637,1.30643932352,0.0,3.49332254706,0.615026147212])","[0.144050833392,0.105039375684,0.0991547898354,0.0981759662077,0.0977673370179,0.0945163640296,0.216589767049,0.144705566785]",6
3221,Google possibly  launching a social media service - again... #sxsw {link},"(262144,[24113,45531,106218,125394,142923,150537,191236,215949,241100,249180,253524],[5.6905471244,2.64338267721,4.89203942818,4.86734681559,0.0,1.30643932352,5.6905471244,3.39353307646,0.615026147212,2.33481211682,2.0086363396])","[0.11658382261,0.0857736302416,0.088935549919,0.14038955932,0.15352209337,0.123507153353,0.188965978344,0.102322212843]",6
3222,LOL!! Classic! RT @mention This Google/Bing Q&amp;A panel is like the world's most expensive SEO consultation. #SXSW,"(262144,[40845,46582,52269,67359,91813,93415,128272,157590,163590,181906,208258,241100,248305],[0.0,5.87286868119,4.77425639253,0.0,6.63500873324,0.0,1.38124053661,6.38369430496,6.78915941307,0.0,3.49332254706,0.615026147212,2.7003858959])","[0.0933437077319,0.0786243879473,0.0877233152263,0.102971010042,0.0799729094707,0.0775185321793,0.282907999352,0.19693813805]",6
3229,"{link} - SSxSW Showcasing Artists Torrent. 1300 songs for 2011, preview at {link} #fb #sxsw #npr","(262144,[9094,27517,37382,40549,45531,61200,62807,104278,146454,150537,165076,241100,256349],[5.63647990313,0.0,5.74770553824,0.0,2.64338267721,5.74770553824,6.01596952484,0.0,0.0,2.61287864705,0.0,0.615026147212,0.0])","[0.162707008034,0.086442394287,0.0862943903695,0.107841350748,0.115657380448,0.0919583015936,0.258694071146,0.0904051033722]",6
3233,Top 10 must have #SXSW iPhone apps {link} #mobile,"(262144,[7062,56559,150537,203001,229407,241100,259523,260087],[4.64909324957,2.75491877492,1.30643932352,6.1830236095,5.08441132083,0.615026147212,5.63647990313,6.38369430496])","[0.0970987106566,0.0977882997922,0.0868663704902,0.086307568694,0.0937538909627,0.0844016658344,0.367051454188,0.0867320393816]",6
